ID_Tramite,Tipo_Tramite,Facultad,Semestre,Dia_Semana,Hora_Solicitud,Numero_Solicitudes,Personal_Disponible,Tiempo_Promedio_Atencion,Modalidad,Sistema_Caido,Carga_Por_Personal,Hora_Pico,Indice_Demanda,Riesgo_Congestion,Congestion,Tiempo_por_Solicitud,Nivel_Congestion
322,Matrícula,Derecho,2025-II,Lunes,14,0.9272727272727271,0.375,0.7000000000000001,Virtual,0,0.3627118644067796,1,0.30367238795705775,Alto,1,0.17,Alta
323,Matrícula,Arquitectura,2025-I,Lunes,8,0.12727272727272726,0.75,0.8,Virtual,0,0.03389830508474577,1,0.041183156096395654,Bajo,0,0.875,Baja
324,Matrícula,Educación,2025-II,Martes,11,0.4,0.5,0.8,Presencial,0,0.13559322033898305,1,0.13239563048813152,Medio,0,0.389,Baja
325,Certificado,Ingeniería,2025-I,Jueves,12,0.7909090909090908,0.875,0.5,Presencial,0,0.16576271186440675,0,0.11261121044744785,Medio,1,0.155,Alta
326,Constancia,Medicina,2025-I,Martes,16,0.09999999999999998,0.75,0.6000000000000001,Presencial,0,0.02745762711864407,1,0.02787771737163292,Bajo,0,0.81,Baja
327,Pago,Medicina,2025-II,Miércoles,11,0.11818181818181817,0.375,0.7000000000000001,Virtual,0,0.06101694915254237,1,0.058846524153208,Bajo,0,0.826,Baja
328,Matrícula,Administración,2025-I,Martes,15,0.26363636363636367,0.125,0.7000000000000001,Presencial,0,0.20338983050847456,1,0.17438232504940676,Medio,1,0.487,Alta
329,Homologación,Medicina,2025-II,Martes,8,0.5727272727272726,0.875,0.75,Virtual,0,0.12050847457627119,1,0.11300936013725305,Medio,1,0.274,Alta
330,Certificado,Educación,2025-I,Martes,15,0.34545454545454546,0.375,0.15000000000000002,Presencial,0,0.14576271186440676,1,0.051173093767871485,Bajo,0,0.167,Baja
331,Pago,Derecho,2025-I,Martes,14,0.11818181818181817,0.75,0.6000000000000001,Virtual,0,0.031864406779661014,1,0.030961567696305894,Bajo,0,0.739,Baja
332,Constancia,Ingeniería,2025-I,Martes,17,0.06363636363636363,0.5,0.8500000000000001,Presencial,0,0.031016949152542373,0,0.040698137383360235,Bajo,0,1.294,Baja
333,Certificado,Administración,2025-I,Jueves,12,0.7727272727272727,0.0,1.0,Presencial,0,0.788135593220339,0,0.8552182946162922,Alto,1,0.263,Alta
334,Matrícula,Arquitectura,2025-II,Lunes,8,0.9545454545454545,0.875,0.65,Presencial,0,0.19966101694915253,1,0.1620758800917916,Medio,1,0.157,Alta
335,Pago,Administración,2025-I,Lunes,7,0.8909090909090909,0.75,0.2,Presencial,0,0.211864406779661,0,0.08353180492113016,Bajo,1,0.083,Alta
336,Homologación,Medicina,2025-II,Miércoles,17,0.2727272727272727,0.25,0.10000000000000003,Presencial,0,0.15254237288135591,0,0.046250515784825426,Bajo,0,0.175,Baja
337,Certificado,Ingeniería,2025-II,Martes,15,0.609090909090909,1.0,0.6000000000000001,Presencial,0,0.1135593220338983,1,0.09033654507416443,Bajo,1,0.221,Alta
338,Homologación,Educación,2025-II,Viernes,8,0.8727272727272727,0.75,0.9500000000000002,Virtual,0,0.2076271186440678,1,0.225779830460623,Alto,1,0.226,Alta
339,Homologación,Medicina,2025-I,Jueves,10,0.609090909090909,0.0,0.65,Virtual,0,0.6355932203389831,1,0.497245528055075,Alto,1,0.234,Alta
340,Constancia,Educación,2025-I,Jueves,7,0.24545454545454545,0.0,0.75,Presencial,1,0.2966101694915254,0,0.263423073860387,Alto,1,0.541,Alta
341,Pago,Ingeniería,2025-I,Miércoles,12,0.2545454545454545,0.0,0.3500000000000001,Virtual,0,0.30508474576271183,0,0.16062806303795452,Medio,1,0.316,Alta
342,Pago,Educación,2025-I,Miércoles,16,0.609090909090909,0.0,0.9500000000000002,Virtual,0,0.6355932203389831,1,0.6644683977732573,Alto,1,0.312,Alta
343,Matrícula,Educación,2025-II,Jueves,7,0.10909090909090907,0.375,0.4,Presencial,0,0.057627118644067804,0,0.036984486640268134,Bajo,0,0.591,Baja
344,Pago,Derecho,2025-I,Lunes,18,0.22727272727272727,0.125,0.2,Virtual,0,0.18084745762711862,0,0.07158731422697427,Bajo,1,0.257,Alta
345,Constancia,Administración,2025-I,Jueves,14,0.4363636363636363,0.25,0.10000000000000003,Virtual,0,0.2288135593220339,1,0.06905363438275938,Bajo,0,0.121,Baja
346,Retiro,Administración,2025-II,Lunes,11,0.018181818181818174,0.0,0.9000000000000001,Presencial,0,0.08474576271186442,1,0.09547629561528605,Bajo,1,1.917,Alta
347,Matrícula,Derecho,2025-II,Jueves,17,0.9727272727272726,1.0,0.5,Virtual,0,0.1813559322033898,0,0.12262286537473123,Medio,1,0.128,Alta
348,Constancia,Educación,2025-I,Martes,12,0.9909090909090909,0.0,0.9000000000000001,Presencial,0,0.9915254237288136,0,0.9862457379885476,Alto,1,0.193,Alta
349,Homologación,Arquitectura,2025-I,Lunes,8,0.06363636363636363,0.625,0.75,Presencial,0,0.024237288135593223,1,0.030737156052961147,Bajo,0,1.176,Baja
350,Homologación,Derecho,2025-I,Viernes,14,0.14545454545454545,0.875,0.5,Presencial,0,0.032033898305084754,1,0.026943875371908007,Bajo,0,0.577,Baja
351,Matrícula,Ingeniería,2025-I,Jueves,17,0.3090909090909091,0.375,0.050000000000000044,Virtual,0,0.13220338983050847,0,0.03379928912182656,Bajo,0,0.136,Baja
352,Homologación,Medicina,2025-II,Viernes,8,0.20909090909090908,0.625,0.15000000000000002,Presencial,1,0.0628813559322034,1,0.02287550945062582,Bajo,1,0.242,Alta
353,Matrícula,Ingeniería,2025-I,Miércoles,17,0.8636363636363635,0.375,0.8500000000000001,Presencial,0,0.3389830508474576,0,0.33002265833689254,Alto,1,0.21,Alta
354,Homologación,Ingeniería,2025-II,Miércoles,13,0.8636363636363635,0.75,0.25,Presencial,0,0.2054237288135593,0,0.09058991305858591,Bajo,1,0.095,Alta
355,Pago,Arquitectura,2025-I,Lunes,17,0.5272727272727272,0.125,0.25,Presencial,0,0.3672881355932204,0,0.15966526469715286,Medio,1,0.147,Alta
356,Certificado,Arquitectura,2025-II,Viernes,11,0.027272727272727268,1.0,0.45000000000000007,Presencial,0,0.005084745762711864,1,0.00875205409044513,Bajo,0,1.077,Baja
357,Certificado,Medicina,2025-I,Lunes,16,0.3181818181818181,0.0,0.2,Presencial,0,0.3644067796610169,1,0.1421683956015318,Medio,1,0.2,Alta
358,Constancia,Derecho,2025-II,Martes,14,0.7545454545454545,0.375,0.9000000000000001,Presencial,1,0.2983050847457627,1,0.30526498671627855,Alto,1,0.247,Alta
359,Matrícula,Educación,2025-II,Miércoles,16,0.7818181818181817,0.875,0.65,Presencial,0,0.16389830508474576,1,0.13456735606888715,Medio,1,0.188,Alta
360,Matrícula,Ingeniería,2025-II,Martes,16,0.49090909090909085,0.875,0.25,Presencial,0,0.10355932203389831,1,0.047054054249705005,Bajo,0,0.156,Baja
361,Matrícula,Arquitectura,2025-II,Miércoles,10,0.1727272727272727,0.875,0.30000000000000004,Presencial,0,0.0376271186440678,1,0.021232237094520733,Bajo,0,0.379,Baja
362,Matrícula,Derecho,2025-II,Jueves,16,0.6545454545454544,0.25,0.15000000000000002,Presencial,0,0.3305084745762712,1,0.11429791731516804,Medio,1,0.098,Alta
363,Certificado,Ingeniería,2025-I,Miércoles,15,0.44545454545454544,0.75,0.3500000000000001,Presencial,0,0.10813559322033899,1,0.059642823532818384,Bajo,0,0.203,Baja
364,Matrícula,Ingeniería,2025-II,Viernes,8,0.2545454545454545,0.5,1.0,Presencial,0,0.09033898305084746,1,0.11019335596753994,Medio,0,0.658,Baja
365,Homologación,Medicina,2025-I,Viernes,7,0.7909090909090908,0.125,0.7000000000000001,Virtual,0,0.5310169491525424,0,0.44029564424239354,Alto,1,0.196,Alta
366,Matrícula,Ingeniería,2025-II,Miércoles,15,0.8636363636363635,0.25,0.8500000000000001,Virtual,0,0.4279661016949152,1,0.41363409319598377,Alto,1,0.21,Alta
367,Matrícula,Ingeniería,2025-I,Viernes,8,0.20909090909090908,0.625,0.2,Presencial,0,0.0628813559322034,1,0.02629235769768132,Bajo,0,0.273,Baja
368,Matrícula,Ingeniería,2025-I,Martes,16,0.07272727272727272,0.875,0.6000000000000001,Presencial,0,0.01694915254237288,1,0.02018980881575804,Bajo,0,0.944,Baja
369,Matrícula,Administración,2025-I,Miércoles,13,0.2545454545454545,0.5,0.8500000000000001,Virtual,0,0.09033898305084746,0,0.09643909395608771,Bajo,0,0.579,Baja
370,Constancia,Medicina,2025-I,Lunes,11,0.22727272727272727,0.25,0.5,Virtual,0,0.1313559322033898,1,0.09058991305858591,Bajo,0,0.429,Baja
371,Constancia,Administración,2025-I,Jueves,10,0.5909090909090908,0.625,0.4,Presencial,0,0.1645762711864407,1,0.09641013761501095,Bajo,1,0.173,Alta
372,Certificado,Educación,2025-I,Viernes,7,0.10909090909090907,0.375,0.10000000000000003,Presencial,0,0.057627118644067804,0,0.017873301529618718,Bajo,0,0.318,Baja
373,Pago,Administración,2025-I,Martes,15,0.1818181818181818,0.25,0.7000000000000001,Presencial,0,0.11016949152542373,1,0.09873388398641947,Bajo,0,0.633,Baja
374,Constancia,Arquitectura,2025-I,Miércoles,7,0.9181818181818181,0.5,0.45000000000000007,Virtual,0,0.2966101694915254,0,0.18306922737242923,Alto,1,0.126,Alta
375,Matrícula,Administración,2025-II,Miércoles,14,0.4363636363636363,0.5,0.25,Presencial,0,0.14694915254237287,1,0.06555715619774284,Bajo,0,0.172,Baja
376,Matrícula,Derecho,2025-II,Martes,15,0.7181818181818181,0.0,0.9000000000000001,Presencial,0,0.7372881355932204,1,0.7364972962016518,Alto,1,0.258,Alta
377,Constancia,Arquitectura,2025-I,Viernes,7,0.04545454545454544,0.375,0.10000000000000003,Virtual,0,0.03389830508474577,0,0.01077899796581704,Bajo,0,0.467,Baja
378,Homologación,Derecho,2025-I,Lunes,11,0.5272727272727272,1.0,0.25,Presencial,0,0.09830508474576272,1,0.04480269873098835,Bajo,0,0.147,Baja
379,Matrícula,Derecho,2025-I,Viernes,16,0.03636363636363635,0.875,0.45000000000000007,Presencial,0,0.009491525423728813,1,0.011343646616813502,Bajo,0,1.0,Baja
380,Matrícula,Administración,2025-II,Lunes,7,0.9090909090909091,1.0,0.0,Presencial,0,0.1694915254237288,0,0.03539188788104734,Bajo,1,0.045,Alta
381,Certificado,Educación,2025-II,Lunes,10,0.7909090909090908,0.25,0.5,Presencial,0,0.3940677966101695,1,0.25889864556714615,Alto,1,0.155,Alta
382,Pago,Arquitectura,2025-I,Miércoles,12,0.24545454545454545,1.0,0.4,Presencial,0,0.04576271186440678,0,0.030396919045309435,Bajo,0,0.351,Baja
383,Certificado,Ingeniería,2025-II,Viernes,12,0.3909090909090909,0.125,0.4,Virtual,0,0.282542372881356,0,0.1618369902779085,Medio,1,0.245,Alta
384,Homologación,Medicina,2025-I,Martes,15,0.9363636363636362,0.125,0.7000000000000001,Virtual,0,0.6215254237288136,1,0.5136565343603181,Alto,1,0.168,Alta
385,Retiro,Derecho,2025-I,Miércoles,14,0.9272727272727271,0.375,0.4,Virtual,0,0.3627118644067796,1,0.20637908193920615,Alto,1,0.116,Alta
386,Constancia,Arquitectura,2025-II,Miércoles,10,0.8636363636363635,0.875,0.8,Presencial,0,0.18084745762711862,1,0.17293450799556967,Medio,1,0.2,Alta
387,Matrícula,Arquitectura,2025-II,Martes,14,0.9545454545454545,0.25,0.8,Presencial,0,0.4703389830508474,1,0.43263669202759536,Alto,1,0.183,Alta
388,Pago,Medicina,2025-I,Miércoles,11,0.7999999999999999,0.375,0.9000000000000001,Presencial,0,0.3152542372881356,1,0.3219148828354049,Alto,1,0.235,Alta
389,Constancia,Derecho,2025-II,Lunes,10,0.1818181818181818,0.125,0.30000000000000004,Virtual,0,0.15254237288135591,1,0.07520685686156696,Bajo,1,0.367,Alta
390,Homologación,Administración,2025-I,Viernes,16,0.018181818181818174,1.0,0.3500000000000001,Presencial,0,0.003389830508474575,1,0.0060012016881546846,Bajo,0,1.0,Baja
391,Retiro,Ingeniería,2025-II,Lunes,7,0.9636363636363635,0.25,0.6000000000000001,Presencial,0,0.4745762711864407,0,0.3524638226713672,Alto,1,0.147,Alta
392,Matrícula,Ingeniería,2025-I,Lunes,17,0.07272727272727272,0.125,0.15000000000000002,Presencial,0,0.08474576271186442,0,0.03032452819261758,Bajo,1,0.444,Alta
393,Pago,Medicina,2025-I,Martes,14,0.8545454545454545,0.5,0.4,Presencial,0,0.2767796610169491,1,0.15869522727108204,Medio,1,0.125,Alta
394,Matrícula,Medicina,2025-I,Miércoles,16,0.15454545454545454,0.625,0.3500000000000001,Presencial,0,0.04847457627118644,1,0.029086644611586877,Bajo,0,0.444,Baja
395,Retiro,Arquitectura,2025-II,Martes,14,0.10909090909090907,0.375,0.0,Presencial,0,0.057627118644067804,1,0.011502906492735578,Bajo,0,0.227,Baja
396,Matrícula,Ingeniería,2025-I,Jueves,15,0.5818181818181818,0.625,1.0,Presencial,0,0.16220338983050847,1,0.18689870347982832,Alto,1,0.338,Alta
397,Homologación,Derecho,2025-I,Martes,14,0.9363636363636362,0.5,0.4,Presencial,0,0.30220338983050843,1,0.17281144354599354,Medio,1,0.115,Alta
398,Homologación,Arquitectura,2025-I,Jueves,9,0.3090909090909091,0.0,0.75,Presencial,0,0.3559322033898305,1,0.31409667074468467,Alto,1,0.455,Alta
399,Matrícula,Educación,2025-II,Lunes,10,0.3363636363636363,0.5,0.7000000000000001,Virtual,0,0.11576271186440677,1,0.10331622496181382,Bajo,0,0.404,Baja
400,Matrícula,Derecho,2025-I,Viernes,13,0.5818181818181818,0.625,0.65,Presencial,0,0.16220338983050847,0,0.13332947248785643,Medio,1,0.243,Alta
401,Pago,Medicina,2025-II,Jueves,17,0.5545454545454545,1.0,0.65,Presencial,0,0.10338983050847457,0,0.08809242864071695,Bajo,1,0.254,Alta
402,Constancia,Arquitectura,2025-I,Jueves,16,0.6181818181818182,0.375,0.30000000000000004,Presencial,0,0.24745762711864405,1,0.11979962211974893,Medio,1,0.141,Alta
403,Matrícula,Educación,2025-II,Lunes,9,0.38181818181818183,0.875,0.6000000000000001,Presencial,0,0.08101694915254239,1,0.06667921441446659,Bajo,0,0.327,Baja
404,Certificado,Arquitectura,2025-I,Martes,15,0.34545454545454546,0.375,0.75,Virtual,1,0.14576271186440676,1,0.13456735606888715,Medio,1,0.417,Alta
405,Pago,Administración,2025-I,Martes,11,0.3090909090909091,0.0,0.9000000000000001,Presencial,0,0.3559322033898305,1,0.3618746335213082,Alto,1,0.523,Alta
406,Matrícula,Administración,2025-I,Lunes,9,0.5181818181818181,0.75,0.75,Presencial,0,0.12508474576271186,1,0.11683159715938293,Medio,0,0.299,Baja
407,Matrícula,Derecho,2025-II,Lunes,9,0.36363636363636365,0.25,0.0,Presencial,0,0.19491525423728812,1,0.04082120183293639,Bajo,0,0.1,Baja
408,Pago,Educación,2025-II,Lunes,17,0.1636363636363636,0.625,0.050000000000000044,Presencial,0,0.05084745762711865,0,0.012950723546572656,Bajo,0,0.214,Baja
409,Certificado,Derecho,2025-II,Miércoles,8,0.5545454545454545,0.375,1.0,Presencial,0,0.223728813559322,1,0.25256444595660893,Alto,1,0.352,Alta
410,Matrícula,Ingeniería,2025-II,Lunes,14,0.3727272727272727,0.125,0.25,Virtual,0,0.2711864406779661,1,0.11864136847667928,Medio,1,0.196,Alta
411,Matrícula,Ingeniería,2025-II,Jueves,16,0.32727272727272727,0.25,0.55,Virtual,0,0.17796610169491525,1,0.12877608785353883,Medio,0,0.348,Baja
412,Matrícula,Ingeniería,2025-I,Miércoles,17,0.3090909090909091,0.0,1.0,Presencial,0,0.3559322033898305,0,0.39372660870572396,Alto,1,0.568,Alta
413,Matrícula,Ingeniería,2025-II,Jueves,18,0.4,0.0,0.45000000000000007,Virtual,0,0.4406779661016949,0,0.2692143420757353,Alto,1,0.259,Alta
414,Retiro,Derecho,2025-II,Viernes,17,0.9999999999999999,0.25,0.30000000000000004,Virtual,0,0.4915254237288135,0,0.23446673278364547,Alto,1,0.092,Alta
415,Pago,Ingeniería,2025-II,Lunes,12,0.40909090909090906,0.375,0.15000000000000002,Virtual,0,0.1694915254237288,0,0.05928086926935912,Bajo,0,0.145,Baja
416,Constancia,Arquitectura,2025-I,Lunes,13,0.36363636363636365,0.125,0.15000000000000002,Virtual,0,0.2655932203389831,0,0.09209564279457648,Bajo,1,0.16,Alta
417,Certificado,Administración,2025-I,Jueves,10,0.609090909090909,0.5,0.9500000000000002,Virtual,0,0.2005084745762712,1,0.2185407451914376,Alto,1,0.312,Alta
418,Matrícula,Arquitectura,2025-II,Miércoles,10,0.7,0.0,0.75,Virtual,0,0.7203389830508475,1,0.6253773373196562,Alto,1,0.23,Alta
419,Pago,Arquitectura,2025-I,Lunes,7,0.809090909090909,1.0,0.2,Virtual,0,0.15084745762711865,0,0.0600771686489695,Bajo,1,0.091,Alta
420,Matrícula,Educación,2025-II,Lunes,11,0.34545454545454546,0.25,0.8,Presencial,0,0.1864406779661017,1,0.17800186768399945,Alto,1,0.438,Alta
421,Pago,Educación,2025-I,Viernes,18,0.3363636363636363,0.0,0.75,Virtual,0,0.3813559322033898,0,0.33581392655224085,Alto,1,0.426,Alta
422,Matrícula,Arquitectura,2025-II,Martes,8,0.3727272727272727,0.0,0.3500000000000001,Virtual,0,0.4152542372881356,1,0.21709292813760053,Alto,1,0.235,Alta
423,Pago,Arquitectura,2025-II,Lunes,14,0.4363636363636363,0.125,0.5,Virtual,0,0.3106779661016949,1,0.2055103917069039,Alto,1,0.259,Alta
424,Pago,Arquitectura,2025-II,Jueves,11,0.9363636363636362,1.0,0.3500000000000001,Virtual,0,0.17457627118644067,1,0.09373891515068154,Bajo,1,0.106,Alta
425,Pago,Educación,2025-II,Viernes,18,0.11818181818181817,0.875,0.7000000000000001,Virtual,0,0.026440677966101698,0,0.03072991696769196,Bajo,0,0.826,Baja
426,Constancia,Ingeniería,2025-I,Miércoles,8,0.8999999999999999,0.375,0.5,Presencial,0,0.3525423728813559,1,0.23229500720288984,Alto,1,0.138,Alta
427,Retiro,Educación,2025-II,Miércoles,17,0.2727272727272727,0.0,0.65,Presencial,0,0.3220338983050847,0,0.2561839885912016,Alto,1,0.45,Alta
428,Constancia,Administración,2025-I,Viernes,9,0.9181818181818181,0.875,0.5,Virtual,0,0.19203389830508474,1,0.12949999638045737,Medio,1,0.135,Alta
429,Constancia,Educación,2025-II,Lunes,8,0.26363636363636367,0.375,1.0,Presencial,0,0.1152542372881356,1,0.13673908164964274,Medio,0,0.641,Baja
430,Pago,Educación,2025-II,Jueves,12,0.7545454545454545,1.0,0.15000000000000002,Presencial,0,0.14067796610169492,0,0.049435713303267,Bajo,1,0.086,Alta
431,Constancia,Administración,2025-II,Martes,17,0.5818181818181818,0.875,0.050000000000000044,Virtual,0,0.12237288135593223,0,0.03128732653341923,Bajo,1,0.081,Alta
432,Matrícula,Ingeniería,2025-II,Martes,16,0.2545454545454545,0.875,0.4,Virtual,0,0.05457627118644068,1,0.03531225794308631,Bajo,0,0.342,Baja
433,Matrícula,Ingeniería,2025-II,Jueves,7,0.4545454545454545,1.0,0.30000000000000004,Presencial,1,0.08474576271186442,0,0.04335488167715127,Bajo,1,0.183,Alta
434,Matrícula,Arquitectura,2025-II,Lunes,7,0.6,0.5,0.3500000000000001,Presencial,1,0.19779661016949152,0,0.10561101499214558,Medio,1,0.158,Alta
435,Retiro,Educación,2025-I,Viernes,10,0.5545454545454545,1.0,0.10000000000000003,Presencial,0,0.10338983050847457,1,0.031555172688379096,Bajo,1,0.099,Alta
436,Certificado,Arquitectura,2025-I,Lunes,13,0.8454545454545453,0.25,0.5,Presencial,0,0.4194915254237288,0,0.27518658742281327,Alto,1,0.146,Alta
437,Matrícula,Medicina,2025-II,Jueves,16,0.7999999999999999,0.125,0.65,Presencial,0,0.5367796610169492,1,0.4212351327286284,Alto,1,0.184,Alta
438,Certificado,Educación,2025-II,Lunes,15,0.6181818181818182,0.25,1.0,Presencial,0,0.3135593220338983,1,0.3484823257733153,Alto,1,0.321,Alta
439,Constancia,Medicina,2025-I,Martes,17,0.3727272727272727,0.0,0.7000000000000001,Presencial,0,0.4152542372881356,0,0.34631060019255966,Alto,1,0.373,Alta
440,Matrícula,Educación,2025-I,Jueves,18,0.3727272727272727,0.25,0.6000000000000001,Presencial,0,0.19915254237288135,0,0.15248409211012096,Medio,0,0.333,Baja
441,Homologación,Educación,2025-I,Lunes,15,0.19999999999999998,1.0,0.45000000000000007,Presencial,1,0.03728813559322035,1,0.02800802090647825,Bajo,1,0.438,Alta
442,Matrícula,Derecho,2025-II,Lunes,14,0.3909090909090909,0.5,0.9500000000000002,Presencial,0,0.13271186440677965,1,0.14904552660725792,Medio,0,0.453,Baja
443,Pago,Derecho,2025-I,Martes,12,0.8181818181818181,0.375,0.75,Virtual,0,0.3220338983050847,0,0.28514032966794317,Alto,1,0.2,Alta
444,Matrícula,Ingeniería,2025-II,Jueves,12,0.4999999999999999,1.0,0.9500000000000002,Presencial,0,0.09322033898305085,0,0.10850664909981973,Medio,0,0.369,Baja
445,Constancia,Medicina,2025-I,Jueves,14,0.7363636363636363,1.0,0.45000000000000007,Presencial,0,0.1372881355932203,1,0.08780286522994954,Bajo,1,0.154,Alta
446,Pago,Educación,2025-II,Lunes,18,0.6454545454545454,1.0,0.9000000000000001,Presencial,0,0.12033898305084746,0,0.13044107746545147,Medio,1,0.284,Alta
447,Matrícula,Arquitectura,2025-I,Lunes,12,0.7363636363636363,0.0,0.8,Virtual,0,0.7542372881355932,0,0.6872715163711912,Alto,1,0.231,Alta
448,Certificado,Derecho,2025-II,Lunes,9,0.3909090909090909,0.125,0.10000000000000003,Presencial,0,0.282542372881356,1,0.08510268642454338,Bajo,1,0.132,Alta
449,Matrícula,Administración,2025-I,Martes,7,0.09090909090909091,0.125,0.8500000000000001,Virtual,0,0.09610169491525423,0,0.10175258254366977,Bajo,1,1.1,Alta
450,Retiro,Arquitectura,2025-I,Miércoles,13,0.6727272727272726,0.875,0.4,Presencial,0,0.1411864406779661,0,0.083408740471554,Bajo,1,0.155,Alta
451,Homologación,Medicina,2025-II,Lunes,16,0.9999999999999999,1.0,0.2,Presencial,0,0.1864406779661017,1,0.07375903980772988,Bajo,1,0.075,Alta
452,Homologación,Educación,2025-I,Jueves,7,0.6181818181818182,0.125,0.30000000000000004,Presencial,0,0.423728813559322,0,0.20261475759922976,Alto,1,0.141,Alta
453,Retiro,Administración,2025-I,Viernes,17,0.6454545454545454,0.75,0.4,Presencial,1,0.15457627118644066,0,0.09085775921354577,Bajo,1,0.16,Alta
454,Certificado,Medicina,2025-II,Lunes,12,0.8818181818181817,0.625,0.7000000000000001,Presencial,0,0.24220338983050843,0,0.2058216723734789,Alto,1,0.178,Alta
455,Matrícula,Arquitectura,2025-II,Jueves,10,0.6727272727272726,0.0,0.55,Virtual,0,0.6949152542372882,1,0.48204344898978563,Alto,1,0.19,Alta
456,Homologación,Derecho,2025-I,Lunes,8,0.40909090909090906,0.875,0.0,Presencial,0,0.08661016949152543,1,0.01769956348315827,Bajo,0,0.091,Baja
457,Constancia,Administración,2025-I,Jueves,11,0.8272727272727272,0.875,0.5,Virtual,0,0.17322033898305084,1,0.11743244123672533,Medio,1,0.149,Alta
458,Pago,Arquitectura,2025-II,Jueves,17,0.609090909090909,0.75,0.3500000000000001,Presencial,0,0.1461016949152542,0,0.07918835375961893,Bajo,1,0.156,Alta
459,Matrícula,Administración,2025-II,Lunes,15,0.6727272727272726,0.875,0.10000000000000003,Presencial,0,0.1411864406779661,1,0.042869862964115844,Bajo,1,0.083,Alta
460,Matrícula,Arquitectura,2025-I,Lunes,11,0.027272727272727268,0.125,1.0,Virtual,0,0.05644067796610169,1,0.073997929621613,Bajo,1,1.923,Alta
461,Certificado,Administración,2025-I,Lunes,9,0.29999999999999993,0.5,0.15000000000000002,Presencial,0,0.10457627118644068,1,0.03707859474876754,Bajo,0,0.186,Baja
462,Matrícula,Medicina,2025-I,Miércoles,9,0.6636363636363636,0.25,0.0,Presencial,0,0.3347457627118644,1,0.0706824285683261,Bajo,1,0.06,Alta
463,Matrícula,Medicina,2025-I,Jueves,14,0.36363636363636365,0.0,0.050000000000000044,Virtual,0,0.4067796610169491,1,0.1041631979383085,Medio,1,0.12,Alta
464,Certificado,Ingeniería,2025-II,Lunes,10,0.809090909090909,0.75,0.2,Presencial,0,0.1928813559322034,1,0.07620585062871454,Bajo,1,0.091,Alta
465,Constancia,Medicina,2025-II,Martes,16,0.6818181818181818,0.375,0.55,Presencial,0,0.2711864406779661,1,0.19248003822237023,Alto,1,0.188,Alta
466,Homologación,Arquitectura,2025-I,Martes,9,0.34545454545454546,0.25,0.30000000000000004,Presencial,0,0.1864406779661017,1,0.09113284445377481,Bajo,0,0.229,Baja
467,Matrícula,Educación,2025-I,Lunes,9,0.22727272727272727,0.875,0.65,Virtual,0,0.04898305084745763,1,0.046250515784825426,Bajo,0,0.514,Baja
468,Homologación,Administración,2025-II,Lunes,8,0.6454545454545454,0.75,0.9500000000000002,Presencial,0,0.15457627118644066,1,0.1714866909417326,Medio,1,0.296,Alta
469,Pago,Medicina,2025-I,Martes,17,0.8727272727272727,0.75,0.0,Virtual,0,0.2076271186440678,0,0.0435358588088809,Bajo,1,0.047,Alta
470,Matrícula,Medicina,2025-II,Jueves,16,0.6,1.0,0.7000000000000001,Virtual,0,0.11186440677966102,1,0.10010931018756469,Bajo,1,0.25,Alta
471,Pago,Ingeniería,2025-II,Miércoles,11,0.44545454545454544,0.125,0.25,Presencial,0,0.3164406779661017,1,0.1379480088895967,Medio,1,0.169,Alta
472,Certificado,Derecho,2025-I,Jueves,14,0.4636363636363636,0.75,0.65,Presencial,0,0.11220338983050847,1,0.09493336422009714,Bajo,0,0.295,Baja
473,Certificado,Educación,2025-I,Viernes,9,0.36363636363636365,0.75,0.9000000000000001,Presencial,1,0.08898305084745763,1,0.09963876964506764,Bajo,1,0.46,Alta
474,Constancia,Educación,2025-II,Miércoles,8,0.20909090909090908,0.625,0.8500000000000001,Presencial,0,0.0628813559322034,1,0.07065347222724935,Bajo,0,0.667,Baja
475,Matrícula,Derecho,2025-II,Jueves,18,0.38181818181818183,0.125,0.5,Virtual,0,0.2767796610169491,0,0.18379313589934776,Alto,1,0.288,Alta
476,Certificado,Ingeniería,2025-II,Martes,9,0.7727272727272727,0.5,0.75,Presencial,0,0.2513559322033898,1,0.22481703211982135,Alto,1,0.211,Alta
477,Matrícula,Administración,2025-II,Martes,12,0.3727272727272727,0.0,0.9000000000000001,Presencial,0,0.4152542372881356,0,0.4201492699382506,Alto,1,0.451,Alta
478,Matrícula,Derecho,2025-I,Miércoles,7,0.49090909090909085,0.875,0.9500000000000002,Virtual,0,0.10355932203389831,0,0.11912638718971469,Medio,0,0.375,Baja
479,Certificado,Derecho,2025-I,Viernes,16,0.7909090909090908,0.75,0.30000000000000004,Presencial,0,0.1884745762711864,1,0.0921318382209224,Bajo,1,0.113,Alta
480,Matrícula,Medicina,2025-II,Lunes,17,0.34545454545454546,0.25,0.30000000000000004,Presencial,0,0.1864406779661017,0,0.09113284445377481,Bajo,0,0.229,Baja
481,Matrícula,Derecho,2025-I,Jueves,9,0.29999999999999993,1.0,0.30000000000000004,Virtual,1,0.055932203389830515,1,0.029817792223774602,Bajo,1,0.256,Alta
482,Homologación,Derecho,2025-I,Jueves,9,0.15454545454545454,1.0,0.0,Presencial,0,0.0288135593220339,1,0.005349684013927999,Bajo,0,0.185,Baja
483,Certificado,Ingeniería,2025-I,Jueves,9,0.22727272727272727,0.375,0.65,Virtual,0,0.1016949152542373,1,0.08678939329226358,Bajo,0,0.514,Baja
